node_id,stop_no,stop_name,elev_m,slope_pct,slope_pct_raw
114000126,15229,양천고등학교,30.510546,14.873428,11.800578
114000127,15230,계남초등학교,24.555891,2.7450185,2.1778977
114000128,15231,목동아파트11단지(1117동),15.081356,2.710805,2.1507528
114000130,15233,양명초교.신서중,16.843073,6.2549706,4.9626937
114000131,15234,신트리공원.목동아파트11단지,18.27641,4.1987123,3.3312583
114000132,15235,목동10단지상가,13.834438,7.3533688,5.8341627
114000133,15236,양천문화회관.양천일자리센터,12.833923,3.2958045,2.6148913
114000134,15237,목동10단지농협,15.484308,3.375692,2.678274
114000138,15241,신서초등학교,14.082959,2.4396765,1.9356395
114000139,15242,신정1동우체국,12.966567,2.5009804,1.9842778
114000144,15247,우리은행신정동지점,15.0292015,5.1856346,4.1142826
114000145,15248,목동프라자,13.524156,9.600807,7.6172805
114000146,15249,목동10단지,16.016243,1.6748308,1.3288108
114000147,15250,신정네거리역,15.747582,3.9490085,3.1331432
114000148,15251,신정네거리역4번출구,16.106325,4.0087976,3.18058
114000149,15252,길훈로즈빌아파트,15.0969,6.1920333,4.9127593
114000150,15253,미래탐구초중학원.종로학원,16.519352,4.4209123,3.5075517
114000151,15254,목동역5번출구,11.57561,1.1291203,0.8958441
114000152,15255,목동8단지.등촌지하차도,9.725115,10.236747,8.121835
114000153,15256,양천구청.양천보건소,13.165239,5.463892,4.335052
114000154,15257,목동8단지.한전,6.3938274,1.3416617,1.0644743
114000155,15258,진명여고,9.927049,4.266974,3.3854172
114000156,15259,남부법원.검찰청교차로,9.510201,2.083202,1.6528125
114000157,15260,남부법원.검찰청교차로,9.316483,4.1382146,3.2832594
114000158,15261,오목교역7번출구.청학빌딩,12.631856,9.9609785,7.90304
114000159,15262,현대아이파크아파트,11.846615,3.4897103,2.7687361
114000160,15263,목동중학교.서울출입국.외국인청,11.729423,2.5282526,2.0059156
114000161,15264,오목교역8번출구.대학빌딩,10.844748,5.5379686,4.393824
114000162,15265,목동7단지,9.114116,4.210357,3.3404975
114000163,15266,제일은행앞,15.192392,7.0421953,5.587278
114000165,15268,서울남부지방법원.서울남부지방검찰청,9.766886,2.4189007,1.9191558
114000166,15269,목동중학교,11.066997,4.3037367,3.4145849
114000167,15270,목동역7번출구.진명여고,14.787709,3.752326,2.9770954
114000168,15271,우리은행신정동지점,11.655173,1.1649276,0.9242535
114000169,15272,목동역8번출구.목동오거리,13.75779,4.0490236,3.2124953
114000170,15273,신서고등학교.영상고등학교입구,14.180134,0.43691456,0.346648
114000171,15274,신정역(은행정).신정4동주민센터,34.649914,0.79743254,0.632683
114000174,15277,신정1동우체국,12.768599,6.9295087,5.4978724
114000176,15279,서울남부지방법원.서울남부지방검찰청,11.953822,5.865075,4.653351
114000177,15280,신정네거리역,18.602436,8.159545,6.473783
114000270,15377,신월동기점,13.998016,6.9089084,5.481528
114000178,15281,신서고등학교.영상고등학교앞,16.19029,2.2507515,1.7857463
114000179,15282,목동제일여성병원,19.94167,6.952485,5.516102
114000180,15283,신정4동경서농협,14.45139,4.448382,3.529346
114000181,15284,목동역.홍익병원,11.145499,1.3728262,1.0892004
114000182,15285,목동역.목동오거리,14.498483,1.3498038,1.0709343
114000183,15286,신서고교.영상고교입구,16.1952,4.984393,3.9546173
114000184,15287,신정역(은행정).신정4동주민센터,34.480473,2.841813,2.2546945
114000185,15288,양강중학교,39.16137,12.16953,9.655305
114000189,15292,신월문화체육센터,35.878708,7.292006,5.7854776
114000190,15293,신월동우성상가,26.6315,2.0683036,1.640992
114000191,15294,중부운수앞,34.32865,17.337854,13.755854
114000192,15295,신월문화체육센터,31.73217,7.855963,6.232921
114000193,15296,신월동우성상가,26.871883,3.8264532,3.035908
114000194,15298,서울과학수사연구소입구,16.998499,3.0787222,2.4426584
114000195,15299,신안파크아파트후문,41.8115,22.564156,17.902401
114000196,15300,신안파크아파트후문,35.27227,21.822908,17.314297
114000197,15301,서울과학수사연구소.고강동종점,47.549202,4.3853803,3.4793608
114000198,15302,신정1동주민센터.신오새마을금고,16.010262,10.246549,8.129611
114000199,15303,신정네거리역,18.206425,5.257791,4.1715317
114000200,15304,신트리아파트,23.79228,0.5003529,0.39698002
114000201,15305,정랑고개.양천벤처타운,40.25912,23.770256,18.859322
114000202,15306,서부트럭터미널.신정동일하이빌아파트,21.598164,3.7514756,2.9764206
114000203,15307,강신중학교,20.394625,3.1693382,2.5145528
114000204,15308,남명초교.신정3동주민센터,23.840384,4.100352,3.2532191
114000205,15309,금옥중.금옥여고.백암고등학교,26.291786,0.7917777,0.6281964
114000206,15310,양강중학교,39.6236,5.097938,4.0447044
114000207,15311,양강중학교,34.493183,1.7239913,1.3678147
114000208,15312,신월2동주민센터입구.경창전통시장,17.966105,7.6409335,6.0623164
114000209,15313,강서초등학교.신월4동주민센터,16.85102,3.040587,2.4124017
114000210,15314,한빛종합사회복지관,21.518372,2.1580832,1.7122232
114000211,15315,서울과학수사연구소입구,22.485014,19.672554,15.608205
114000212,15316,서부트럭터미널.신정동일하이빌아파트,23.489338,2.500776,1.9841158
114000213,15317,신정현대아파트.서부트럭터미널,26.541523,22.67289,17.98867
114000214,15318,넓은들공원,26.93655,7.954583,6.3111663
114000215,15319,넓은들공원,25.317923,6.2860117,4.987322
114000216,15320,신정현대아파트,28.969315,14.821567,11.759431
114000217,15321,신정숲속마을아파트,37.78657,6.2758813,4.9792843
114000218,15322,신정숲속마을아파트.댓골마을입구,36.223396,13.139346,10.424757
114000219,15323,양천중앙도서관.푸른마을2단지,37.64602,19.94511,15.824451
114000220,15324,양천중앙도서관.푸른마을2단지,34.1306,11.7954,9.35847
114000221,15325,신월시영아파트.강월초등학교,47.40773,27.220978,21.597124
114000222,15326,신월시영아파트.강월초등학교,39.759705,11.644326,9.238608
114000223,15327,강월초교입구사거리,26.624348,2.9949148,2.3761654
114000224,15328,강월초교입구사거리,25.60261,6.176117,4.900131
114000225,15329,금실어린이공원,28.572948,4.6330905,3.675894
114000226,15330,금실어린이공원,27.880909,10.411696,8.26064
114000227,15331,강신중학교,19.51909,3.3420126,2.6515527
114000228,15332,양서중학교,23.09753,11.72508,9.302678
114000229,15333,신월1동주민센터.신월보건지소,26.622189,3.324034,2.6372886
114000230,15334,신월3동주민센터.신월3동우체국,22.15609,12.269163,9.734354
114000231,15335,서부여성발전센터,18.707222,3.027949,2.402375
114000232,15336,가로공원공영주차장.신영시장,16.576736,4.0124445,3.1834733
114000233,15337,신월사거리.국민은행신월동지점,18.38658,4.286128,3.400614
114000234,15338,서서울호수공원,21.15476,7.97813,6.3298483
114000235,15339,서서울호수공원,23.281761,4.8100686,3.8163085
114000236,15340,하나은행신월동지점,15.070743,0.44173557,0.350473
114000237,15341,가로공원공영주차장,16.03535,1.6196253,1.2850107
114000238,15342,양원초교.광영여고,28.83396,11.509116,9.131332
114000239,15343,국민은행신월동지점,16.268383,7.3698173,5.847213
114000240,15344,메디힐병원.서울금융고등학교,25.869465,2.5573497,2.0290012
114000241,15345,신화중학교,25.326107,2.05165,1.6277791
114000242,15346,신월5동주민센터.신월중학교,21.150312,3.9371924,3.1237686
114000243,15347,신월5동주민센터.신월중학교,21.403603,3.7575562,2.9812453
114000244,15348,신월중학교입구,24.245121,6.7989078,5.3942533
114000245,15349,신월중학교입구,23.971888,2.4576352,1.9498876
114000246,15350,광영고.신동아파밀리에아파트,26.383072,3.7929509,3.0093272
114000247,15351,서울금융고등학교,29.972893,6.05842,4.806751
114000248,15352,신화중학교,20.851345,4.497634,3.5684228
114000249,15353,경창빌딩,26.224207,7.688823,6.100312
114000250,15354,신월시영아파트중문,34.204704,12.518999,9.932574
114000251,15355,신월시영아파트중문,34.204704,12.518999,9.932574
114000252,15356,목원초등학교.서울지방식품의약품안전청,17.44052,28.355528,22.497276
114000253,15357,양천노인종합복지관,24.271807,6.8777676,5.456821
114000254,15359,양명초등학교,18.044575,10.92429,8.667332
114000255,15360,신목동역.서울지방식품의약품안전청,15.257435,21.118067,16.755074
114000256,15361,목동파라곤,10.007624,3.4446542,2.7329886
114000257,15362,신정현대아파트.서부트럭터미널,23.595306,9.126198,7.240725
114000258,15363,대일관광고.푸른마을3단지,25.367094,1.9381409,1.5377209
114000259,15364,대일관광고.푸른마을3단지,26.339718,2.6970754,2.1398597
114000260,15365,신정현대아파트,26.284605,9.19524,7.295503
114000261,15366,신월문화체육센터,24.244228,10.491557,8.324001
114000262,15367,목동아파트1102동앞,23.851465,5.891797,4.6745515
114000263,15368,트럭터미널주유소앞,23.643688,1.7248731,1.3685143
114000264,15369,목동아파트1434동앞,10.794246,4.2929883,3.4060571
114000265,15371,신월동기점,9.584903,4.868289,3.8625004
114000267,15373,양천공영차고지,28.624397,0.8207791,0.65120614
114000268,15374,서울과학수사연구소.고강동종점,48.705936,10.033774,7.960797
114000271,15378,양천공영차고지,28.535543,1.6929442,1.3431818
114000283,15399,푸른마을1단지아파트,29.610388,19.979177,15.851479
114000285,15402,중부운수앞,28.813108,19.044266,15.109721
114000288,15405,서남병원.이든채아파트,28.108593,5.953047,4.7231474
114000289,15408,신정교입구,13.761594,8.528535,6.7665396
114000292,15411,신월청소년문화센터,24.66434,4.5291476,3.593426
114000293,15412,계남초등학교,27.6048,13.603685,10.793163
114000294,15413,신목동역.서울지방식품의약품안전청,12.269076,19.795366,15.705645
114000368,15691,목동역,10.060769,3.087034,2.4492528
114000369,15692,목동역,9.620908,1.2521857,0.9934841
114000370,15693,갈산초등학교,11.738104,6.4574313,5.123326
114000371,15694,갈산초등학교,12.973646,5.2876797,4.195245
114000372,15695,화곡입구,24.12325,6.223122,4.937425
114000373,15696,화곡입구,24.849726,3.3489883,2.6570873
114000377,15700,국립과학수사연구소,17.852905,4.6665516,3.702442
114000379,15702,서부트럭터미널,20.51181,11.0911,8.799679
114000380,15703,대일고등학교,27.111345,10.259388,8.139798
114000395,15718,양천공영차고지,28.624397,0.8207791,0.65120614
114000396,15119,경서농협,15.443193,2.4493864,1.9433432
114000401,15996,신월사거리,22.905474,7.067085,5.607025
114000402,15414,신월6차보람아파트,16.626444,4.2322893,3.3578985
114000403,15415,신월6차보람아파트,18.18365,3.217579,2.5528271
114000404,15380,신정이펜하우스3단지,40.462257,7.5533576,5.9928336
114000405,15416,신정이펜하우스2단지,39.681026,3.1930175,2.53334
114000408,15806,오목교역,11.444058,4.924592,3.9071715
114000409,15801,오목교역,11.692445,7.886024,6.2567716
114000411,15909,목동현대백화점,7.906369,5.782137,4.5875473
114000423,15419,이펜하우스1단지.어르신요양센터,43.220253,22.602905,17.933146
114000424,15423,신정이펜하우스5단지.서남병원,33.101555,7.4727054,5.9288445
114000425,15421,신정이펜하우스3.4단지,41.943073,14.7143135,11.674336
114000426,15232,신정1동주민센터.신오새마을금고,19.929695,3.3925812,2.6916738
114000427,15238,목동13단지,10.4963255,4.2342386,3.3594449
114000428,15157,오목교역3번출구,9.069612,15.260057,12.107329
114000429,15239,목동13단지,16.82336,16.76936,13.30481
114000430,15420,양천어르신요양센터,43.07652,24.591175,19.51064
114000431,15418,신정이펜하우스1단지아파트,40.12954,5.259836,4.173154
114000432,15358,양서중학교,24.933804,11.655054,9.24712
114000434,15143,용왕산,17.118204,28.942633,22.963085
114000435,15639,신정이펜하우스1단지.새금성교회,39.580566,4.041526,3.2065468
114000438,15370,목동아파트1216동앞,19.051685,0.97614795,0.7744758
114000439,15372,목동아파트1218동앞,12.002477,8.849354,7.021077
114000440,15994,신원중학교,32.25749,8.728363,6.925083
114900001,15509,우신웨스트빌.목동보건지소,23.001266,4.5111833,3.5791728
114900002,15508,한성교회.금옥여고.백암고,23.347933,5.1862955,4.1148067
114900003,15507,목동문화체육센터.건영아파트,31.12195,11.389223,9.03621
114900004,15506,신정현대아파트.서부트럭터미널,30.202013,10.913456,8.658735
114900005,15505,팔복부동산.목동교회,25.3412,4.605669,3.6541378
114900006,15504,동일하이빌아파트,25.383236,3.547745,2.8147807
114900007,15500,푸른마을아파트3단지,28.045967,1.520853,1.2066448
114900008,15545,신서초교,15.535353,1.7395817,1.3801842
114900010,15540,오목교역.대학학원,11.046893,7.7898693,6.1804824
114900011,15539,목동10단지,14.053265,5.00084,3.9676666
114900013,15536,신정1동주민센터,19.257584,0.696887,0.55291015
114900018,15526,학마을2단지아파트,22.718649,4.013179,3.1840563
114900020,15524,한신청구아파트,13.770487,1.4959922,1.1869202
114900022,15522,학마을2단지아파트,24.082064,9.26949,7.3544135
114900025,15518,농협.영도초등학교,13.803152,4.0813375,3.2381332
114900026,15516,목동센트럴1단지,20.528399,6.127694,4.8617125
114900029,15513,목동센트럴2단지,22.186153,9.194236,7.294707
114900030,15512,성원.극동아파트,8.982398,15.240306,12.091659
114900031,15511,벽산.대주아파트,31.322023,11.711846,9.292179
114900032,15510,대림.수정아파트,34.929768,3.7522762,2.977056
114900034,15553,한신청구아파트정문,12.434184,6.5269804,5.1785064
114900035,15554,목동8단지.목동성당,10.199856,6.416663,5.0909805
114900036,15556,목동3.4단지사잇길,8.854322,4.056098,3.2181082
114900039,15564,성원.극동아파트,8.982398,15.240306,12.091659
114900040,15565,목동9단지B상가,13.95899,4.3217406,3.428869
114900041,15566,현대아파트.월드메르디앙아파트,19.535429,8.881212,7.0463533
114900042,15568,우신웨스트빌.목동보건지소,23.163874,8.320867,6.6017756
114900044,15579,거산아파트,23.691015,3.187287,2.5287936
114900047,15574,목2동주민센터,14.958961,6.893551,5.469343
114900048,15582,신곡시장,17.793667,1.5155364,1.2024266
114900049,15585,목동센트럴2단지.이마트24,21.938042,3.707484,2.9415178
114900050,15586,벽산.대주아파트,25.24502,12.831214,10.1802845
114900051,15587,대림.수정아파트,35.124344,5.9876056,4.7505665
114900052,15588,한성교회.백암고,28.028261,14.934719,11.849206
114900053,15589,금옥여고.대우미래사랑아파트,21.853125,13.1252,10.413534
114900054,15591,동일하이빌아파트,23.87045,6.492655,5.1512723
114900057,15600,신은초등학교,33.53592,3.4104261,2.705832
114900058,15638,양천어르신요양센터,43.220253,22.602905,17.933146
114900059,15547,서울남부지법,16.013552,7.7701116,6.1648064
114900063,15561,용왕산입구,14.983601,5.853924,4.644503
114900064,15570,목동문화체육센터.건영아파트,31.607086,7.0670133,5.6069684
114900065,15572,팔복부동산.목동교회,25.3412,4.605669,3.6541378
114900067,15576,양동중학교,27.629091,9.789299,7.76683
114900068,15584,목동센트럴1단지,19.952908,3.829075,3.0379882
114900069,15567,목동프라자,16.777603,1.8095138,1.4356683
114900070,15593,현대아파트.월드메르디앙아파트,16.022388,8.51069,6.7523813
114900072,15614,신은초등학교,32.922348,3.159474,2.5067265
114900073,15637,이펜하우스3.4단지,42.96569,11.8050995,9.366166
114900074,15577,수명산입구,34.209694,23.157171,18.3729
114900075,15599,서남병원,35.28594,11.665628,9.255509
114900076,15635,서남병원,35.28594,11.665628,9.255509
114900080,15503,목2동주민센터,16.267944,4.978514,3.9499533
114900082,15501,강서보건소.9호선등촌역,23.743948,5.3126383,4.2150474
114900083,15594,롯데캐슬아파트.목3동시장,22.42501,5.6294394,4.4663973
114900090,15542,목동프라자,16.777603,1.8095138,1.4356683
114900091,15571,신정1동주민센터,16.37004,6.514442,5.168558
114900097,15596,신정이펜하우스1단지,41.160347,6.2095237,4.926636
114900098,15995,거산아파트,25.03626,7.2347274,5.7400327
114900099,15992,강서양천교육지원청,30.607082,9.105662,7.224433
115000001,16001,염창역.서울도시가스,15.225114,1.9441198,1.5424646
115000002,16002,염창역.서울도시가스,15.255339,0.8164175,0.6477456
115000003,16003,등촌역.강서보건소,23.685839,5.2132444,4.136188
115000004,16004,등촌역.강서보건소,28.24319,9.425266,7.478006
115000005,16005,등촌중학교.백석초등학교,21.885885,3.192227,2.5327127
115000006,16006,등촌중학교.백석초등학교,20.058403,4.7241282,3.7481234
115000007,16103,백석초등학교.한국임업진흥원,24.632345,7.5254107,5.970661
115000008,16104,등촌중학교.한국임업진흥원,20.08072,2.7169304,2.1556125
115000009,16105,강서대학교.강서LG베스트샵,20.004425,3.2982092,2.616799
115000010,16106,하이웨이주유소.강서대학교,20.083965,10.70866,8.496251
115000013,16109,강서송도병원,20.479216,11.452088,9.086087
115000015,16111,발산역4번출구,10.833015,6.817382,5.4089108
115000016,16112,발산역5번출구,13.012861,8.079385,6.410184
115000019,16115,공항중학교.송정역,12.948639,9.685542,7.684509
115000020,16116,송정역4번출구,16.415024,3.3784282,2.680445
115000021,16117,송정역,14.855979,4.9558797,3.931995
115000022,16118,공항시장,14.798299,5.812656,4.611761
115000023,16119,공항시장,16.58052,3.0941758,2.454919
115000024,16120,공항시장역3번출구,14.135067,6.5815988,5.2218404
115000025,16121,공항시장역.공항성산교회,16.410826,2.3462837,1.8615415
115000026,16122,방화주유소,17.369444,6.9941683,5.549173
115000027,16123,방화2동청성아파트앞,12.641126,4.155248,3.296774
115000028,16124,방신전통시장입구,19.278383,3.271478,2.5955906
115000029,16125,마곡우촌아파트,19.04335,7.7851663,6.176751
115000030,16126,방신전통시장정문.방화사거리,16.882233,5.1009855,4.047122
115000031,16127,방신전통시장정문.방화사거리,16.882233,5.1009855,4.047122
115000032,16128,한서고등학교.보람아파트,15.630702,4.6622305,3.6990137
115000033,16129,한서고등학교.보람아파트,17.431759,5.421079,4.301084
115000034,16130,방화역2번출구,20.385225,4.724819,3.7486715
115000035,16131,방화역3번출구,20.22603,5.9868875,4.7499967
115000036,16132,방화3동주민센터.국립국어원,19.650316,3.2026792,2.5410056
115000037,16133,방화7단지.국립국어원,21.00684,9.883391,7.841483
115000038,16134,가양역4번출구.가양8단지아파트,12.195658,5.5043287,4.367134
115000039,16135,가양역7번출구.마포중고교,13.783883,16.487694,13.081337
115000040,16136,가양역8번출구.마포중고교,11.249273,3.5086262,2.783744
115000041,16137,경복비즈니스고등학교,12.720252,3.4659564,2.7498899
115000042,16138,경복비즈니스고등학교,13.360479,4.4441648,3.5260003
115000043,16139,강서구청.한국건강관리협회,17.213173,10.1134,8.023972
115000044,16140,강서구청.한국건강관리협회,16.951065,7.6097317,6.0375614
115000045,16141,우장초등학교,19.95642,2.369406,1.8798866
115000046,16142,우장초등학교,19.022629,6.270277,4.974838
115000047,16143,한국폴리텍1.서울강서대학교,19.858253,3.3708935,2.6744668
115000048,16144,한국폴리텍1.서울강서대학교,27.78297,14.181503,11.251604
115000049,16145,화곡본동시장,28.8301,9.521416,7.5542912
115000050,16146,화곡본동시장,24.37111,1.6480013,1.3075242
115000051,16147,화곡역6번출구,19.64145,13.303243,10.554793
115000052,16148,화곡역7번출구B,17.381117,3.2309034,2.5633988
115000053,16149,강서구청소년상담복지센터,17.427887,5.8120065,4.611246
115000054,16150,화곡푸르지오,18.61809,2.6824765,2.1282768
115000055,16151,외발산신광명마을,16.416115,2.9567785,2.3459082
115000056,16152,외발산신광명마을,16.2782,5.3739347,4.2636795
115000057,16153,강서면허시험장.메이필드호텔,11.983787,1.9797894,1.5707649
115000058,16154,강서면허시험장.메이필드호텔,20.817905,14.275677,11.326322
115000059,16155,강서농수산물도매시장,12.316961,1.9707828,1.563619
115000061,16158,공항동송정중학교,10.130628,7.2902675,5.784098
115000062,16159,공항동송정중학교,12.601395,6.9305186,5.4986734
115000063,16160,국립항공박물관.공항동천주교회,8.801883,2.8775792,2.2830715
115000064,16161,국립항공박물관.공항동천주교회,10.620095,6.326973,5.01982
115000065,16162,공항동지하도입구,12.659647,5.6762047,4.503501
115000066,16493,방화중학교,8.178066,1.688646,1.3397716
115000067,16164,방화중학교,8.358506,2.709333,2.1495848
115000068,16165,서울방화초등학교,5.1162863,6.982709,5.540081
115000069,16166,방화동도시개발11단지,9.745557,4.51731,3.584034
115000070,16167,개화119안전센터,11.766431,3.2936373,2.6131718
115000071,16168,개화119안전센터,10.978933,1.1626132,0.9224173
115000072,16169,개화역1번출구.개화검문소,10.835574,6.6414857,5.2693543
115000073,16170,개화역1번출구.개화검문소,8.290032,2.2933261,1.8195249
115000074,16171,부석마을.상사마을입구,11.422255,4.2738767,3.3908935
115000075,16172,부석마을.상사마을입구,11.338016,2.5603042,2.0313454
115000076,16173,영일고등학교.강서도서관,17.13615,2.902433,2.3027902
115000077,16174,아이파크아파트.백석중학교.실로암안과,28.850462,13.656931,10.835409
115000078,16175,등촌2동주민센터.등촌동대림아파트,25.658873,8.713355,6.913176
115000079,16176,대일고교.임광아파트.배광교회,27.765427,17.937569,14.231667
115000080,16177,용문사.시립화곡청소년센터,21.370064,1.0850422,0.8608725
115000081,16178,목동사거리,14.300924,5.03116,3.991722
115000082,16179,목동사거리,13.016837,2.3820121,1.8898884
115000083,16180,화곡동남부시장,17.31653,2.8320348,2.2469363
115000084,16181,성석교회,18.655527,3.1675594,2.5131416
115000085,16182,서울신정초등학교,15.833032,1.2449421,0.98773706
115000086,16183,서울신정초등학교,20.394669,4.4670205,3.5441341
115000087,16184,화곡8동주민센터,16.643904,2.9812,2.3652842
115000088,16185,화곡8동주민센터.까치산시장,16.963259,2.6612227,2.111414
115000089,16186,KT강서지사,11.745418,2.6198401,2.0785813
115000090,16187,KT강서지사,12.646743,4.426492,3.511979
115000091,16188,화곡동유림아파트,25.263521,6.388352,5.068518
115000092,16189,화곡동유림아파트,27.15821,4.0744753,3.232689
115000093,16190,황외과앞,13.244222,3.1840982,2.5262637
115000094,16191,까치산역2번출구,20.935112,10.960182,8.695808
115000095,16192,까치산역4번출구,19.828382,11.173501,8.865056
115000096,16193,화곡동백구사,30.804096,8.236484,6.5348263
115000097,16194,화곡동백구사,24.679401,5.0011115,3.967882
115000098,16195,화곡대림아파트,18.18179,2.096495,1.663359
115000099,16196,화곡동대림아파트.화곡중앙시장,18.524805,6.616184,5.2492805
115000100,16197,강서문화원.강서K병원,20.164663,2.9359083,2.3293495
115000101,16198,강서문화원.강서K병원,18.100311,6.550831,5.197429
115000102,16199,강서문화원.강서K병원,17.210552,4.292579,3.4057322
115000103,16200,강서문화원.강서K병원,16.355927,5.3112125,4.2139163
115000105,16202,화원중학교,27.697916,6.702183,5.317512
115000106,16203,신월초등학교,22.760183,5.943879,4.7158737
115000107,16204,신월초등학교,22.92458,4.9252844,3.9077206
115000108,16205,화곡역5번출구,30.629822,0.90107,0.7149089
115000109,16206,화곡역4번출구,31.029263,3.3294637,2.6415966
115000110,16207,화곡역1번출구,26.433153,21.265268,16.871864
115000111,16208,화곡역8번출구,29.677475,12.056586,9.565696
115000112,16209,대원시장,29.421764,13.930846,11.052733
115000113,16210,대원시장,21.482504,1.7806427,1.4127619
115000114,16211,화곡중고등학교,23.58169,4.873026,3.8662589
115000116,16213,우장산역1번출구,27.516603,6.3437915,5.033164
115000117,16214,우장산역4번출구,29.062078,7.019623,5.569369
115000118,16215,명덕고등학교.서울스타병원,15.499318,0.8229959,0.65296495
115000119,16216,명덕고등학교.서울스타병원,15.499318,0.8229959,0.65296495
115000120,16217,발산역.우장산힐스테이트,12.478283,1.1664485,0.9254602
115000121,16218,발산역.우장산힐스테이트,14.526352,11.1425905,8.840531
115000122,16219,발산역2번출구,9.447127,8.688408,6.8933825
115000123,16220,발산역3번출구,22.092257,21.368574,16.953827
115000124,16221,서울호서전문학교.등촌주공3단지아파트,9.850841,4.293066,3.4061189
115000125,16222,서울호서전문학교.등촌주공3단지아파트,10.381329,2.9343035,2.3280764
115000126,16223,서울강서우체국,10.784573,11.102154,8.808449
115000127,16224,서울강서우체국,8.809493,4.742375,3.7626004
115000128,16225,양천향교역.휴먼빌아파트,15.812349,11.495347,9.120408
115000129,16226,양천향교입구,17.643139,4.985591,3.955568
115000130,16227,가양한강타운아파트,18.658003,5.014606,3.9785883
115000131,16228,가양한강타운아파트,17.164846,7.162903,5.6830473
115000132,16229,가양2단지성지아파트.동양고등학교,14.35782,2.8216238,2.2386763
115000133,16230,가양2단지성지아파트.동양고등학교,13.540894,0.7969208,0.63227695
115000134,16231,한보구암마을아파트,18.718775,6.3952374,5.0739813
115000135,16232,가양동천주교영등포공업고등학교,16.254004,9.67792,7.6784625
115000136,16233,서울서진학교.우체국앞.허준박물관,13.008739,6.8922997,5.4683504
115000137,16234,탑산초등학교.허준박물관,12.881504,7.0139303,5.564852
115000138,16235,가양4단지아파트,17.422407,10.532315,8.3563385
115000139,16236,대림경동아파트,14.815706,9.537641,7.567164
115000140,16237,가양5단지아파트,15.08708,1.8983577,1.506157
115000141,16238,가양2동강변아파트,14.283359,0.8291867,0.65787673
115000142,16239,가양6단지아파트,17.283121,2.198392,1.7442042
115000143,16240,가양초등학교,11.194925,2.8114598,2.2306123
115000144,16241,강서구청별관,13.208791,6.82361,5.4138517
115000145,16242,가양3동주민센터,12.490704,4.1274757,3.2747393
115000146,16243,가양9단지아파트,12.884829,6.7302585,5.339787
115000147,16244,가양9단지아파트.세현고등학교,10.922406,6.054272,4.803459
115000148,16245,염창동아3차아파트.나이아가라호텔,16.396015,14.81665,11.75553
115000149,16246,염창동아3차아파트,17.361242,3.5513794,2.8176644
115000150,16247,염창동새마을금고,15.133133,7.632178,6.05537
115000151,16248,염창동새마을금고,15.565262,4.286674,3.401047
115000152,16249,염창동한마음.관음삼성아파트,17.967558,10.391829,8.244877
115000153,16250,염창동관음삼성아파트,21.157614,10.807935,8.575015
115000154,16251,태영.삼성한사랑아파트,11.487917,11.850785,9.402412
115000155,16252,금호.한솔아파트,13.546772,2.879939,2.2849436
115000156,16253,블루나인비지니스센터,11.364324,4.022087,3.1911237
115000157,16254,블루나인비지니스센터,10.925069,2.8215182,2.2385926
115000158,16255,증미역1번출구.강서소방서,10.398686,15.004789,11.9048
115000159,16256,증미역3번출구.강서소방서,15.692144,6.172985,4.8976464
115000160,16257,가양역6번출구.현대프린스텔,15.389299,18.368628,14.573669
115000161,16258,가양역5번출구.현대아파트,23.607307,22.471643,17.829002
115000162,16259,가양역9번출구.우성아파트,9.589363,1.4148262,1.1225231
115000163,16260,가양역1번출구.우성아파트,12.172466,5.5283985,4.3862314
115000164,16261,SBS공개홀,16.008085,4.4642158,3.5419087
115000165,16262,SBS공개홀,11.190777,10.126243,8.034162
115000167,16264,서울서진학교,13.051012,9.2607565,7.347484
115000168,16265,등촌동대림아파트,11.772906,14.978517,11.883955
115000169,16266,강서한강자이아파트,9.707316,5.6233997,4.461605
115000170,16267,가양동문화공원,11.551921,3.095543,2.4560037
115000171,16268,가양동문화공원,11.512925,5.4978056,4.361959
115000172,16269,양천향교역1번출구.양천초교,12.441649,9.280237,7.36294
115000173,16270,양천향교역8번출구.양천초교,10.903639,8.775826,6.9627404
115000174,16271,겸재정선미술관.서울식물원,10.41636,4.41034,3.4991636
115000175,16272,겸재정선미술관.서울식물원,9.193118,9.148602,7.2585006
115000176,16273,마곡실내배드민턴장,12.795394,5.2249465,4.1454725
115000177,16274,마곡실내배드민턴장,12.085084,3.1885738,2.5298145
115000178,16275,서남물재생센터,13.119478,0.89979964,0.71390104
115000179,16276,서남물재생센터,13.0134325,4.2101316,3.3403184
115000180,16277,서남환경공원.마곡청구아파트,15.924925,7.528944,5.973464
115000181,16278,서남환경공원.마곡청구아파트,15.097161,8.877977,7.0437875
115000182,16279,방화2단지아파트,16.129177,9.234838,7.32692
115000183,16280,방화2단지아파트,17.5021,5.672517,4.5005746
115000186,16283,방화동동부센트레빌아파트,14.444576,0.44623342,0.35404158
115000187,16284,방화동동부센트레빌아파트,14.199076,0.95073515,0.75431323
115000188,16285,한서고등학교.방화사거리,16.077065,5.400677,4.2848973
115000189,16286,한서고등학교.방화사거리,16.19106,8.652427,6.8648357
115000190,16287,개화산역2번출구,13.948554,2.827321,2.2431965
115000191,16288,개화초교.개화산역2번출구,11.732045,9.094436,7.2155256
115000194,16291,등촌3동천주교회,10.018058,9.027364,7.16231
115000195,16292,등촌3동천주교회,12.184793,10.7520485,8.530676
